D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,128,1024,131072,single_source_M,dropout,0.032084793,0.009756542,0.027156051,0.0072874124,0.0069118543,0.0050396086
10,256,4,1024,full_unit_dropout,dropout,0.6120372,0.035775896,0.6935325,0.025871722,0.115060404,0.0032292334
10,256,4,1024,stochastic_depth,dropout,0.5966783,0.02921301,0.6831342,0.032517523,0.11078417,0.026640112
10,256,4,1024,single_source_M,dropout,0.63415587,0.11785605,0.6948711,0.113790855,0.16663758,0.058063067
10,256,8,2048,full_unit_dropout,dropout,0.24559672,0.03605418,0.2583676,0.03414734,0.043972697,0.012941853
10,256,8,2048,stochastic_depth,dropout,0.23605601,0.022680966,0.24436536,0.026532097,0.04599165,0.010923283
10,256,8,2048,single_source_M,dropout,0.33262685,0.04110465,0.34159246,0.041111406,0.08584291,0.030409975
10,256,16,4096,full_unit_dropout,dropout,0.09892496,0.011186962,0.10040325,0.010684107,0.017109144,0.0036633501
10,256,16,4096,stochastic_depth,dropout,0.10969315,0.008684298,0.104368985,0.009004194,0.022276763,0.001881815
10,256,16,4096,single_source_M,dropout,0.21995524,0.04716229,0.19884962,0.026390785,0.04735539,0.021784944
10,256,32,8192,full_unit_dropout,dropout,0.076347984,0.0073150434,0.07021959,0.0032829726,0.011346807,0.0033738813
10,256,32,8192,stochastic_depth,dropout,0.09853425,0.01663041,0.083836995,0.011430887,0.020623174,0.0033543035
10,256,32,8192,single_source_M,dropout,0.21016686,0.040880032,0.18003067,0.028910358,0.056655366,0.018650789
10,256,64,16384,full_unit_dropout,dropout,0.023696564,0.00447645,0.01932629,0.0023090034,0.00337177,0.00090861664
10,256,64,16384,stochastic_depth,dropout,0.072446845,0.010293146,0.055112313,0.0057150065,0.018060733,0.005112033
10,256,64,16384,single_source_M,dropout,0.11873834,0.014363331,0.100713514,0.014791412,0.03559526,0.011127324
10,256,128,32768,full_unit_dropout,dropout,0.030632993,0.01334249,0.021886919,0.0061227614,0.00419248,0.0018576257
10,256,128,32768,stochastic_depth,dropout,0.07549928,0.02105005,0.055978514,0.009653118,0.015912276,0.0043885973
10,256,128,32768,single_source_M,dropout,0.086348236,0.015083412,0.07116193,0.015289266,0.01883707,0.006486666
10,256,256,65536,full_unit_dropout,dropout,0.010635771,0.0013664097,0.008771488,0.0012968293,0.001953902,0.00082417525
10,256,256,65536,stochastic_depth,dropout,0.07000063,0.0150468275,0.052453123,0.0077340263,0.015286356,0.003234943
10,256,256,65536,single_source_M,dropout,0.060986437,0.0045896173,0.047320165,0.0056672897,0.012154153,0.0043821996
10,256,512,131072,full_unit_dropout,dropout,0.012014456,0.0011866302,0.009257195,0.0010674571,0.0025616868,0.0008566452
10,256,512,131072,stochastic_depth,dropout,0.074146524,0.015421389,0.05464568,0.008293204,0.016586576,0.0023547332
10,256,512,131072,single_source_M,dropout,0.048756573,0.008387505,0.038925134,0.006712709,0.009691794,0.0059984433
10,256,1024,262144,full_unit_dropout,dropout,0.007379572,0.0017013777,0.0057150326,0.0009270341,0.0013608697,0.00032971267
10,256,1024,262144,stochastic_depth,dropout,0.07268371,0.016890833,0.05397444,0.0083250655,0.016100485,0.0024960192
10,256,1024,262144,single_source_M,dropout,0.03270008,0.010097573,0.027597,0.007478969,0.0070759235,0.004835065
10,512,4,2048,full_unit_dropout,dropout,0.5867839,0.041293766,0.65237737,0.032420166,0.105268024,0.0031513053
10,512,4,2048,stochastic_depth,dropout,0.5728229,0.033886563,0.64183515,0.03131294,0.102983415,0.012010146
10,512,4,2048,single_source_M,dropout,0.6216217,0.1162324,0.6691663,0.11469333,0.15724891,0.05257614
10,512,8,4096,full_unit_dropout,dropout,0.2388899,0.039266326,0.2543369,0.04065093,0.044522617,0.015753925
10,512,8,4096,stochastic_depth,dropout,0.22916201,0.024584137,0.24652497,0.027978485,0.045743067,0.008991133
10,512,8,4096,single_source_M,dropout,0.32550043,0.038257357,0.3349782,0.040308397,0.084309176,0.030358063
10,512,16,8192,full_unit_dropout,dropout,0.097241595,0.011081688,0.0995482,0.010393724,0.015899941,0.0031085098
10,512,16,8192,stochastic_depth,dropout,0.10318436,0.009997832,0.10252929,0.010813488,0.018834185,0.0021161442
10,512,16,8192,single_source_M,dropout,0.22463183,0.039326824,0.2042085,0.02195574,0.048826117,0.022890957
10,512,32,16384,full_unit_dropout,dropout,0.06836057,0.0045083263,0.0665829,0.0044049383,0.009695843,0.0024334148
