D,L,M,M*L,variant,method,iteration,test_loss_diff,test_loss_diff_std,train_loss_diff,train_loss_diff_std
10,4,32,128,stochastic_depth,dropout,47,0.07321788,0.02274547,0.20512223,0.121055804
10,4,32,128,stochastic_depth,dropout,48,0.07062519,0.025869267,0.13687807,0.108068325
10,4,32,128,stochastic_depth,dropout,49,0.07635041,0.01843306,0.067554936,0.033846054
10,4,32,128,single_source_M,dropout,0,0.00022261143,0.00013226358,0.008528399,0.006448566
10,4,32,128,single_source_M,dropout,1,0.00035511254,0.00014531058,0.011130726,0.005638942
10,4,32,128,single_source_M,dropout,2,0.00037699938,0.00023222859,0.0051496746,0.003673419
10,4,32,128,single_source_M,dropout,3,0.00069400074,0.0004423406,0.005983901,0.0030476493
10,4,32,128,single_source_M,dropout,4,0.0006832242,0.0005816968,0.005429077,0.0033395046
10,4,32,128,single_source_M,dropout,5,0.0007285476,0.0005907294,0.008139265,0.0062549827
10,4,32,128,single_source_M,dropout,6,0.0007187367,0.0005610813,0.0056720497,0.0033533676
10,4,32,128,single_source_M,dropout,7,0.00076118705,0.00060478627,0.007583785,0.004711472
10,4,32,128,single_source_M,dropout,8,0.0007136345,0.00050724304,0.01135962,0.009679798
10,4,32,128,single_source_M,dropout,9,0.00075047015,0.0005011594,0.0067433952,0.004733851
10,4,32,128,single_source_M,dropout,10,0.00062849524,0.00048532907,0.013175869,0.009334997
10,4,32,128,single_source_M,dropout,11,0.00053671596,0.00046982584,0.012062633,0.008864438
10,4,32,128,single_source_M,dropout,12,0.00073928834,0.0005063391,0.0066993833,0.0053396905
10,4,32,128,single_source_M,dropout,13,0.001193285,0.0008357175,0.023736035,0.018873464
10,4,32,128,single_source_M,dropout,14,0.0013365031,0.0010174967,0.009392667,0.010137935
10,4,32,128,single_source_M,dropout,15,0.0014615774,0.0011850103,0.01485579,0.006482292
10,4,32,128,single_source_M,dropout,16,0.0016181112,0.0013713022,0.020345163,0.014464413
10,4,32,128,single_source_M,dropout,17,0.0018804073,0.0011258575,0.034066282,0.022027785
10,4,32,128,single_source_M,dropout,18,0.0025093793,0.0018095727,0.036204208,0.01994197
10,4,32,128,single_source_M,dropout,19,0.002690351,0.0021281661,0.025568068,0.018409694
10,4,32,128,single_source_M,dropout,20,0.002975452,0.0026205368,0.0311054,0.024573807
10,4,32,128,single_source_M,dropout,21,0.0034349442,0.0031175269,0.03544991,0.015868904
10,4,32,128,single_source_M,dropout,22,0.0044981837,0.0036960554,0.03717978,0.017096665
10,4,32,128,single_source_M,dropout,23,0.0048613907,0.0038703193,0.020808041,0.017261436
10,4,32,128,single_source_M,dropout,24,0.0056569455,0.0041216374,0.025278782,0.011395701
10,4,32,128,single_source_M,dropout,25,0.0065875947,0.003976706,0.045576405,0.022255879
10,4,32,128,single_source_M,dropout,26,0.0063999235,0.0033372918,0.015078795,0.011692762
10,4,32,128,single_source_M,dropout,27,0.006873518,0.0029406792,0.04397126,0.026183754
10,4,32,128,single_source_M,dropout,28,0.008243394,0.0035442114,0.028386468,0.022725035
10,4,32,128,single_source_M,dropout,29,0.009912807,0.0028502743,0.030151624,0.02383498
10,4,32,128,single_source_M,dropout,30,0.011891532,0.0028138512,0.04185332,0.020787591
10,4,32,128,single_source_M,dropout,31,0.011928504,0.0029316435,0.02539127,0.019856397
10,4,32,128,single_source_M,dropout,32,0.012699926,0.005465486,0.022307133,0.013760667
10,4,32,128,single_source_M,dropout,33,0.010879463,0.0048926333,0.03299255,0.010919126
10,4,32,128,single_source_M,dropout,34,0.011577922,0.006255765,0.020501733,0.013980114
10,4,32,128,single_source_M,dropout,35,0.01218304,0.005693672,0.031085694,0.01744919
10,4,32,128,single_source_M,dropout,36,0.012569135,0.008070138,0.074001,0.03825636
10,4,32,128,single_source_M,dropout,37,0.012149638,0.007246842,0.05573812,0.029796543
10,4,32,128,single_source_M,dropout,38,0.012027961,0.00728378,0.04073251,0.037584323
10,4,32,128,single_source_M,dropout,39,0.010178179,0.008133458,0.04655232,0.02697632
10,4,32,128,single_source_M,dropout,40,0.010376453,0.0083121825,0.02431931,0.013336359
10,4,32,128,single_source_M,dropout,41,0.0085783955,0.006980595,0.05360388,0.05236589
10,4,32,128,single_source_M,dropout,42,0.007741523,0.0054142517,0.05168693,0.03942906
10,4,32,128,single_source_M,dropout,43,0.007855827,0.006973537,0.03832977,0.019532954
10,4,32,128,single_source_M,dropout,44,0.005004698,0.0037695072,0.091774866,0.10914558
10,4,32,128,single_source_M,dropout,45,0.009336377,0.00390788,0.033290528,0.03214042
10,4,32,128,single_source_M,dropout,46,0.008190227,0.0057451082,0.058048062,0.039835826
10,4,32,128,single_source_M,dropout,47,0.007219666,0.004183033,0.03370085,0.026913036
10,4,32,128,single_source_M,dropout,48,0.0050839186,0.003976018,0.041404583,0.022004228
10,4,32,128,single_source_M,dropout,49,0.0048149945,0.0031905784,0.016869158,0.011389024
10,4,64,256,full_unit_dropout,dropout,0,7.9786776e-05,5.1963256e-05,0.0059427023,0.0039000325
10,4,64,256,full_unit_dropout,dropout,1,8.101463e-05,5.0151793e-05,0.0034460544,0.0021210245
10,4,64,256,full_unit_dropout,dropout,2,0.00012757778,0.00012312656,0.005690694,0.0021980084
10,4,64,256,full_unit_dropout,dropout,3,0.00031033755,0.00020650437,0.006616211,0.003758962
10,4,64,256,full_unit_dropout,dropout,4,0.0003071308,0.00020579975,0.0028282045,0.0021579522
10,4,64,256,full_unit_dropout,dropout,5,0.00037647487,0.00020617056,0.004139471,0.0027105168
10,4,64,256,full_unit_dropout,dropout,6,0.00035828352,0.00026442943,0.004088235,0.0019206458
10,4,64,256,full_unit_dropout,dropout,7,0.0002884507,0.00019535396,0.0026735663,0.00078946544
10,4,64,256,full_unit_dropout,dropout,8,0.0003136158,0.00024068564,0.003012383,0.0022614917
10,4,64,256,full_unit_dropout,dropout,9,0.0003033638,0.00025195692,0.004119599,0.003534486
10,4,64,256,full_unit_dropout,dropout,10,0.00024951698,0.00023360479,0.0039490582,0.0026804013
10,4,64,256,full_unit_dropout,dropout,11,0.00028830767,0.0001639143,0.005290282,0.0038175974
10,4,64,256,full_unit_dropout,dropout,12,0.00022034645,0.00011410056,0.0074533103,0.0028888523
10,4,64,256,full_unit_dropout,dropout,13,0.00027424097,0.00017683317,0.0041446327,0.0039000579
10,4,64,256,full_unit_dropout,dropout,14,0.0003061414,0.00014904588,0.007780397,0.005056117
10,4,64,256,full_unit_dropout,dropout,15,0.00036406517,0.00025126233,0.0045388103,0.004943637
10,4,64,256,full_unit_dropout,dropout,16,0.0004058957,0.00023613802,0.0062606693,0.003258659
10,4,64,256,full_unit_dropout,dropout,17,0.0005252242,0.00036481663,0.004216862,0.003753167
10,4,64,256,full_unit_dropout,dropout,18,0.000476861,0.00026389398,0.005893886,0.0015427202
10,4,64,256,full_unit_dropout,dropout,19,0.00052359106,0.00034164524,0.004164934,0.0034855306
10,4,64,256,full_unit_dropout,dropout,20,0.00046044588,0.0002623984,0.004098451,0.0050407145
10,4,64,256,full_unit_dropout,dropout,21,0.0005620718,0.000407796,0.010983145,0.0063032457
10,4,64,256,full_unit_dropout,dropout,22,0.00061079266,0.00038108302,0.006896794,0.0038218333
10,4,64,256,full_unit_dropout,dropout,23,0.00063658954,0.0007029556,0.01846522,0.008607167
10,4,64,256,full_unit_dropout,dropout,24,0.00092164276,0.0007935135,0.008927321,0.0067613586
10,4,64,256,full_unit_dropout,dropout,25,0.001143825,0.0008304803,0.013174188,0.0057648746
10,4,64,256,full_unit_dropout,dropout,26,0.0014491796,0.0009547599,0.012089062,0.004951155
10,4,64,256,full_unit_dropout,dropout,27,0.0016318678,0.001140102,0.010936606,0.004366463
10,4,64,256,full_unit_dropout,dropout,28,0.001975131,0.0013587758,0.014599597,0.013164622
10,4,64,256,full_unit_dropout,dropout,29,0.0021461367,0.0014568031,0.00895747,0.004692552
10,4,64,256,full_unit_dropout,dropout,30,0.00243057,0.0017504224,0.011627113,0.010188853
10,4,64,256,full_unit_dropout,dropout,31,0.002355683,0.0018892892,0.0139128445,0.011260913
10,4,64,256,full_unit_dropout,dropout,32,0.002620697,0.0020768268,0.011256146,0.007111221
10,4,64,256,full_unit_dropout,dropout,33,0.0030041337,0.0020087003,0.0122049805,0.009967959
10,4,64,256,full_unit_dropout,dropout,34,0.0033872128,0.002016223,0.013653576,0.0072015147
10,4,64,256,full_unit_dropout,dropout,35,0.003900695,0.002310256,0.0147349,0.0075348
10,4,64,256,full_unit_dropout,dropout,36,0.0043312134,0.002955629,0.022640824,0.018888494
10,4,64,256,full_unit_dropout,dropout,37,0.00391345,0.0033711947,0.025919657,0.015767526
10,4,64,256,full_unit_dropout,dropout,38,0.004340887,0.0040062834,0.01777572,0.016259296
10,4,64,256,full_unit_dropout,dropout,39,0.005872512,0.0037435917,0.014952076,0.01023925
10,4,64,256,full_unit_dropout,dropout,40,0.00628528,0.0046041743,0.020300996,0.01020609
10,4,64,256,full_unit_dropout,dropout,41,0.006954926,0.0036585669,0.036397934,0.017565968
10,4,64,256,full_unit_dropout,dropout,42,0.0068294764,0.004158122,0.016619284,0.015157617
10,4,64,256,full_unit_dropout,dropout,43,0.0064064264,0.0036585773,0.01212961,0.01200886
10,4,64,256,full_unit_dropout,dropout,44,0.0054716407,0.0044073374,0.04247881,0.014587913
10,4,64,256,full_unit_dropout,dropout,45,0.0048157396,0.0045166137,0.02936079,0.022319749
10,4,64,256,full_unit_dropout,dropout,46,0.0057234885,0.0044187116,0.020082582,0.018092658
10,4,64,256,full_unit_dropout,dropout,47,0.004974538,0.00391762,0.024105132,0.016935902
10,4,64,256,full_unit_dropout,dropout,48,0.005675751,0.00295849,0.027635252,0.02060689
10,4,64,256,full_unit_dropout,dropout,49,0.0068383454,0.0052334047,0.011128819,0.0068829274
10,4,64,256,stochastic_depth,dropout,0,0.00014036894,8.324815e-05,0.0054145576,0.0032452925
10,4,64,256,stochastic_depth,dropout,1,0.00017939806,6.851712e-05,0.0086803315,0.0060663773
10,4,64,256,stochastic_depth,dropout,2,0.00019100905,7.842741e-05,0.009609163,0.0025079106
10,4,64,256,stochastic_depth,dropout,3,0.00030792953,0.0001408912,0.00936842,0.006292268
10,4,64,256,stochastic_depth,dropout,4,0.00031149387,0.00023765455,0.015279114,0.010009686
10,4,64,256,stochastic_depth,dropout,5,0.0003417611,0.00017529381,0.011451388,0.0053093364
10,4,64,256,stochastic_depth,dropout,6,0.00044507982,0.0001643352,0.00896498,0.007443182
10,4,64,256,stochastic_depth,dropout,7,0.0004916191,0.00029807218,0.0086635705,0.0068629626
10,4,64,256,stochastic_depth,dropout,8,0.00048488379,0.00035572576,0.019509424,0.009325674
10,4,64,256,stochastic_depth,dropout,9,0.00051032304,0.00029815827,0.008896363,0.0077685383
10,4,64,256,stochastic_depth,dropout,10,0.0003687501,0.00023056495,0.022371184,0.01346363
10,4,64,256,stochastic_depth,dropout,11,0.00035966636,0.00014518025,0.018051613,0.010363134
10,4,64,256,stochastic_depth,dropout,12,0.00038946868,0.00012524439,0.02044195,0.011961321
10,4,64,256,stochastic_depth,dropout,13,0.00059074163,0.00017831198,0.014357483,0.008052628
10,4,64,256,stochastic_depth,dropout,14,0.0009435654,0.00033024294,0.01791426,0.01431033
10,4,64,256,stochastic_depth,dropout,15,0.001091516,0.00029080446,0.019489681,0.014970021
10,4,64,256,stochastic_depth,dropout,16,0.0015037417,0.00055790605,0.023977887,0.013383634
10,4,64,256,stochastic_depth,dropout,17,0.0016150236,0.00057038415,0.04140074,0.017012626
10,4,64,256,stochastic_depth,dropout,18,0.00212934,0.00053144566,0.020825803,0.015357899
10,4,64,256,stochastic_depth,dropout,19,0.0026549816,0.0006949198,0.017498087,0.012991998
10,4,64,256,stochastic_depth,dropout,20,0.0031822324,0.0008049709,0.027925242,0.015336717
10,4,64,256,stochastic_depth,dropout,21,0.0037549257,0.00066829094,0.038532365,0.030108547
10,4,64,256,stochastic_depth,dropout,22,0.0048187613,0.0009667833,0.022663498,0.0135157835
10,4,64,256,stochastic_depth,dropout,23,0.005360508,0.0006715584,0.05332786,0.03935192
10,4,64,256,stochastic_depth,dropout,24,0.0060706376,0.0008894496,0.03565382,0.011792497
10,4,64,256,stochastic_depth,dropout,25,0.0074139116,0.00087550736,0.021152485,0.01461114
10,4,64,256,stochastic_depth,dropout,26,0.008487535,0.0011454417,0.045502603,0.042957038
10,4,64,256,stochastic_depth,dropout,27,0.01014601,0.0010278833,0.040555596,0.020857424
10,4,64,256,stochastic_depth,dropout,28,0.011752486,0.0010390776,0.05350679,0.027145384
10,4,64,256,stochastic_depth,dropout,29,0.013465774,0.0007212796,0.04224541,0.027380386
10,4,64,256,stochastic_depth,dropout,30,0.016588354,0.0015405894,0.03658257,0.02766855
10,4,64,256,stochastic_depth,dropout,31,0.019347822,0.002119898,0.05074799,0.032722283
10,4,64,256,stochastic_depth,dropout,32,0.02310059,0.003163516,0.04987023,0.01787762
10,4,64,256,stochastic_depth,dropout,33,0.027217483,0.0027128987,0.054986715,0.042026576
10,4,64,256,stochastic_depth,dropout,34,0.031960227,0.0032263966,0.044514686,0.025668873
10,4,64,256,stochastic_depth,dropout,35,0.03626274,0.004135871,0.07181959,0.083092436
10,4,64,256,stochastic_depth,dropout,36,0.04120455,0.0048014717,0.08360436,0.05610041
10,4,64,256,stochastic_depth,dropout,37,0.04668247,0.0056874966,0.06946048,0.05624406
10,4,64,256,stochastic_depth,dropout,38,0.051664066,0.0060661677,0.07137422,0.04512835
10,4,64,256,stochastic_depth,dropout,39,0.05846042,0.007650924,0.10117029,0.0790512
10,4,64,256,stochastic_depth,dropout,40,0.06726883,0.010674038,0.12899654,0.08772242
10,4,64,256,stochastic_depth,dropout,41,0.073483236,0.0076427874,0.13549389,0.077027805
10,4,64,256,stochastic_depth,dropout,42,0.07937366,0.007543788,0.055185974,0.032069266
10,4,64,256,stochastic_depth,dropout,43,0.083772555,0.0065479716,0.06934571,0.06642349
10,4,64,256,stochastic_depth,dropout,44,0.087819114,0.009636272,0.16098344,0.1144499
10,4,64,256,stochastic_depth,dropout,45,0.08614435,0.0063402066,0.16447306,0.11521004
10,4,64,256,stochastic_depth,dropout,46,0.088755265,0.010145244,0.06414565,0.06918431
10,4,64,256,stochastic_depth,dropout,47,0.0909373,0.009799557,0.15395519,0.08504946
10,4,64,256,stochastic_depth,dropout,48,0.09201287,0.010786429,0.14525032,0.15085109
10,4,64,256,stochastic_depth,dropout,49,0.08957493,0.010500759,0.13914438,0.063035555
10,4,64,256,single_source_M,dropout,0,9.894371e-05,9.658193e-05,0.0030240298,0.0032376442
10,4,64,256,single_source_M,dropout,1,0.00015540123,6.803185e-05,0.0042611123,0.0025390156
10,4,64,256,single_source_M,dropout,2,0.000100004676,6.840554e-05,0.006063855,0.0023400825
10,4,64,256,single_source_M,dropout,3,0.00018308163,3.5835266e-05,0.0036198378,0.0027368069
10,4,64,256,single_source_M,dropout,4,0.00019339324,0.00014464825,0.0028032542,0.002094758
10,4,64,256,single_source_M,dropout,5,0.00023393631,0.00015571408,0.0053590178,0.0023565833
10,4,64,256,single_source_M,dropout,6,0.00026249886,0.00013577064,0.003685534,0.003041217
10,4,64,256,single_source_M,dropout,7,0.00023115873,0.00014656663,0.004882383,0.003034008
10,4,64,256,single_source_M,dropout,8,0.00044919254,0.00023910897,0.0048788427,0.0027856594
10,4,64,256,single_source_M,dropout,9,0.00048742295,0.00035628412,0.008301174,0.002839113
10,4,64,256,single_source_M,dropout,10,0.0004622817,0.00033686624,0.008115923,0.008428033
10,4,64,256,single_source_M,dropout,11,0.00055031775,0.00020913708,0.008485198,0.0055349446
10,4,64,256,single_source_M,dropout,12,0.0005513549,0.00034461397,0.0033269406,0.0017406003
10,4,64,256,single_source_M,dropout,13,0.00060228107,0.00030083742,0.005128288,0.0018125683
10,4,64,256,single_source_M,dropout,14,0.0007359028,0.0003028776,0.0053323032,0.0008885637
10,4,64,256,single_source_M,dropout,15,0.0007872462,0.00028295835,0.004651034,0.0023310976
10,4,64,256,single_source_M,dropout,16,0.00092476606,0.0005014223,0.0056796907,0.004506398
10,4,64,256,single_source_M,dropout,17,0.0011357069,0.00041527225,0.011752868,0.007838799
10,4,64,256,single_source_M,dropout,18,0.0011902452,0.0005952772,0.0048335195,0.0039659915
10,4,64,256,single_source_M,dropout,19,0.0012380958,0.0007837981,0.0068075657,0.004583643
10,4,64,256,single_source_M,dropout,20,0.0012532473,0.0008498492,0.009937775,0.002910001
10,4,64,256,single_source_M,dropout,21,0.0012892007,0.00078744424,0.011936069,0.004524936
10,4,64,256,single_source_M,dropout,22,0.0014702678,0.0009196119,0.008468116,0.004013296
10,4,64,256,single_source_M,dropout,23,0.001742661,0.0007425556,0.013468373,0.00939012
10,4,64,256,single_source_M,dropout,24,0.0020173192,0.0006870147,0.013571644,0.010702004
10,4,64,256,single_source_M,dropout,25,0.0022041083,0.0009079904,0.018136168,0.009370773
10,4,64,256,single_source_M,dropout,26,0.0023302794,0.0011392448,0.012170279,0.01090213
10,4,64,256,single_source_M,dropout,27,0.0030182241,0.0012337796,0.020359958,0.010702516
10,4,64,256,single_source_M,dropout,28,0.0034169196,0.0013370505,0.008798456,0.0061179474
10,4,64,256,single_source_M,dropout,29,0.0038442253,0.001502247,0.020262968,0.010787515
10,4,64,256,single_source_M,dropout,30,0.0043568374,0.0016396629,0.010801589,0.008799115
10,4,64,256,single_source_M,dropout,31,0.0050079105,0.0019142191,0.021216953,0.013795625
10,4,64,256,single_source_M,dropout,32,0.0055063604,0.0022684573,0.028530657,0.016648686
10,4,64,256,single_source_M,dropout,33,0.0060966252,0.0027155976,0.023126077,0.00981455
10,4,64,256,single_source_M,dropout,34,0.0067863227,0.0031699983,0.02386849,0.019278022
10,4,64,256,single_source_M,dropout,35,0.0072432994,0.003804322,0.027054776,0.02364939
10,4,64,256,single_source_M,dropout,36,0.007837695,0.0041096383,0.025930285,0.018072154
10,4,64,256,single_source_M,dropout,37,0.008485722,0.004685785,0.051140208,0.039044205
10,4,64,256,single_source_M,dropout,38,0.008399492,0.0052793706,0.04775846,0.031522863
10,4,64,256,single_source_M,dropout,39,0.008807981,0.0055769365,0.009959203,0.005946594
10,4,64,256,single_source_M,dropout,40,0.00931254,0.005356923,0.04002436,0.024162566
10,4,64,256,single_source_M,dropout,41,0.009009475,0.006327887,0.05265983,0.029700551
10,4,64,256,single_source_M,dropout,42,0.008368897,0.0063066296,0.060805637,0.029182699
10,4,64,256,single_source_M,dropout,43,0.008902604,0.005192966,0.037791274,0.022042068
10,4,64,256,single_source_M,dropout,44,0.009622758,0.004806567,0.013989413,0.0068138028
10,4,64,256,single_source_M,dropout,45,0.008359981,0.0047668586,0.033693068,0.02315929
10,4,64,256,single_source_M,dropout,46,0.0074604987,0.0039564976,0.018394178,0.008077354
10,4,64,256,single_source_M,dropout,47,0.007734424,0.004163718,0.029415697,0.039522044
10,4,64,256,single_source_M,dropout,48,0.0059921504,0.003788647,0.046153188,0.033752758
10,4,64,256,single_source_M,dropout,49,0.0077855824,0.0075059133,0.007858867,0.005458314
10,4,128,512,full_unit_dropout,dropout,0,0.00012789965,3.7664635e-05,0.0030396818,0.0025437113
10,4,128,512,full_unit_dropout,dropout,1,0.000147295,8.685084e-05,0.003703022,0.00140168
10,4,128,512,full_unit_dropout,dropout,2,8.49247e-05,6.5405744e-05,0.0022722124,0.0026390257
10,4,128,512,full_unit_dropout,dropout,3,0.000101101396,0.0001091458,0.0020717264,0.0010181334
10,4,128,512,full_unit_dropout,dropout,4,0.000114607814,0.000121139725,0.0036231875,0.0023732504
10,4,128,512,full_unit_dropout,dropout,5,0.00015277862,0.000105379215,0.0025652288,0.0018948758
10,4,128,512,full_unit_dropout,dropout,6,0.00014321804,0.00012796669,0.002887416,0.0029682622
10,4,128,512,full_unit_dropout,dropout,7,0.000113916394,9.6992466e-05,0.0011329174,0.00095192215
10,4,128,512,full_unit_dropout,dropout,8,0.00015226603,9.833224e-05,0.0024743676,0.0014784948
10,4,128,512,full_unit_dropout,dropout,9,0.00018377304,0.00013017646,0.002117598,0.0014410078
10,4,128,512,full_unit_dropout,dropout,10,0.00023510456,0.0001578138,0.002776146,0.0020561863
10,4,128,512,full_unit_dropout,dropout,11,0.00025171041,0.00015944596,0.0027793646,0.0018583789
10,4,128,512,full_unit_dropout,dropout,12,0.0002404213,0.00019902173,0.003012097,0.0024536247
10,4,128,512,full_unit_dropout,dropout,13,0.00026658774,0.0002494604,0.0041963817,0.0023873057
10,4,128,512,full_unit_dropout,dropout,14,0.00030225515,0.00027288485,0.002039361,0.0009773824
10,4,128,512,full_unit_dropout,dropout,15,0.00025770665,0.00028112845,0.0029667139,0.0028053108
10,4,128,512,full_unit_dropout,dropout,16,0.00028603076,0.0002790817,0.0036134839,0.0024665645
10,4,128,512,full_unit_dropout,dropout,17,0.00034279824,0.00025027886,0.0039908765,0.0020625042
10,4,128,512,full_unit_dropout,dropout,18,0.00043002368,0.00032005252,0.002969265,0.0028316225
10,4,128,512,full_unit_dropout,dropout,19,0.00047326088,0.0002780676,0.0023527741,0.0011035606
10,4,128,512,full_unit_dropout,dropout,20,0.00046385528,0.00026335462,0.0022670985,0.0015572108
10,4,128,512,full_unit_dropout,dropout,21,0.00054284337,0.0002861931,0.0033642172,0.004228944
10,4,128,512,full_unit_dropout,dropout,22,0.0006241441,0.00029234987,0.003320384,0.0033776804
10,4,128,512,full_unit_dropout,dropout,23,0.0007210135,0.00021995779,0.004038477,0.0026602214
10,4,128,512,full_unit_dropout,dropout,24,0.0007282972,0.0002564777,0.0022926568,0.0016875766
10,4,128,512,full_unit_dropout,dropout,25,0.0008607626,0.00032743538,0.0060899137,0.00328434
10,4,128,512,full_unit_dropout,dropout,26,0.0009191513,0.00039279877,0.0061354875,0.0030962701
10,4,128,512,full_unit_dropout,dropout,27,0.0009726286,0.00040501793,0.0037280559,0.0013087121
10,4,128,512,full_unit_dropout,dropout,28,0.0010459184,0.00039495016,0.0054964065,0.0027832352
10,4,128,512,full_unit_dropout,dropout,29,0.0010864377,0.00052097393,0.005245435,0.0017866397
10,4,128,512,full_unit_dropout,dropout,30,0.0012536884,0.0005466894,0.0066445232,0.009968473
10,4,128,512,full_unit_dropout,dropout,31,0.0012985825,0.00062202197,0.008768904,0.0050913272
10,4,128,512,full_unit_dropout,dropout,32,0.0014232874,0.00076089124,0.008139896,0.004453763
10,4,128,512,full_unit_dropout,dropout,33,0.0015114307,0.00082701334,0.005806637,0.004774363
10,4,128,512,full_unit_dropout,dropout,34,0.0016971708,0.0008338772,0.014596915,0.0070713325
10,4,128,512,full_unit_dropout,dropout,35,0.0018379092,0.00087653945,0.0073087094,0.0050747213
10,4,128,512,full_unit_dropout,dropout,36,0.0020347596,0.0010721624,0.005541587,0.0021107583
10,4,128,512,full_unit_dropout,dropout,37,0.002545619,0.0013204586,0.00905267,0.004458385
10,4,128,512,full_unit_dropout,dropout,38,0.002879858,0.0015159356,0.018294502,0.019119164
10,4,128,512,full_unit_dropout,dropout,39,0.0031135797,0.0016801722,0.008793747,0.00928934
10,4,128,512,full_unit_dropout,dropout,40,0.0033960342,0.0017052882,0.015689451,0.010824811
10,4,128,512,full_unit_dropout,dropout,41,0.004013598,0.0018092511,0.010434586,0.008494247
10,4,128,512,full_unit_dropout,dropout,42,0.004303777,0.001987248,0.014156568,0.0131501695
10,4,128,512,full_unit_dropout,dropout,43,0.0045277,0.0023459573,0.02231965,0.016242523
10,4,128,512,full_unit_dropout,dropout,44,0.0046245097,0.0021814923,0.008933318,0.0040196497
10,4,128,512,full_unit_dropout,dropout,45,0.0050491034,0.002545549,0.0051026284,0.0015738247
10,4,128,512,full_unit_dropout,dropout,46,0.004713732,0.0026575674,0.026264835,0.0046379296
10,4,128,512,full_unit_dropout,dropout,47,0.004076141,0.0030207313,0.020413082,0.019872418
10,4,128,512,full_unit_dropout,dropout,48,0.0039603235,0.0023849816,0.013694006,0.014120212
10,4,128,512,full_unit_dropout,dropout,49,0.003782761,0.0025132599,0.011831689,0.0047015827
10,4,128,512,stochastic_depth,dropout,0,9.720326e-05,9.569742e-05,0.0015588521,0.000860701
10,4,128,512,stochastic_depth,dropout,1,0.0001409769,6.836619e-05,0.0023708702,0.0017232096
10,4,128,512,stochastic_depth,dropout,2,0.00016391277,0.00016473718,0.0021182895,0.0018299508
10,4,128,512,stochastic_depth,dropout,3,0.00016908646,0.0001343241,0.005125904,0.002910411
10,4,128,512,stochastic_depth,dropout,4,0.00046216248,0.0002918946,0.012498987,0.00574328
10,4,128,512,stochastic_depth,dropout,5,0.00045157672,0.00035360578,0.0049673556,0.0038168044
10,4,128,512,stochastic_depth,dropout,6,0.00040348768,0.0003159208,0.01270808,0.008955001
10,4,128,512,stochastic_depth,dropout,7,0.00044608116,0.0003804014,0.0105488775,0.008079661
10,4,128,512,stochastic_depth,dropout,8,0.0004877448,0.00036115732,0.015544367,0.008063528
10,4,128,512,stochastic_depth,dropout,9,0.00049284694,0.00029979408,0.009833967,0.006522475
10,4,128,512,stochastic_depth,dropout,10,0.00044327974,0.00020400641,0.010588383,0.00705962
10,4,128,512,stochastic_depth,dropout,11,0.00035356282,0.00030907302,0.010307396,0.0050378763
10,4,128,512,stochastic_depth,dropout,12,0.00042760372,0.00043453314,0.014712143,0.0059527946
10,4,128,512,stochastic_depth,dropout,13,0.00044475793,0.0004136138,0.018936455,0.010278475
10,4,128,512,stochastic_depth,dropout,14,0.00028514862,0.00023434544,0.015292322,0.009768089
10,4,128,512,stochastic_depth,dropout,15,0.00038260221,0.00040781382,0.014709568,0.0034256966
10,4,128,512,stochastic_depth,dropout,16,0.0005006194,0.00047723678,0.016148353,0.004635104
10,4,128,512,stochastic_depth,dropout,17,0.00068869593,0.0004454036,0.029251253,0.017299013
10,4,128,512,stochastic_depth,dropout,18,0.0007292271,0.00054507016,0.013585031,0.014280365
10,4,128,512,stochastic_depth,dropout,19,0.00074461696,0.0007004061,0.023001015,0.012243677
10,4,128,512,stochastic_depth,dropout,20,0.0009619713,0.0006271808,0.013905632,0.0064915037
10,4,128,512,stochastic_depth,dropout,21,0.001088667,0.0008406641,0.051161837,0.02996058
10,4,128,512,stochastic_depth,dropout,22,0.0013752937,0.0010061865,0.012232507,0.013192581
10,4,128,512,stochastic_depth,dropout,23,0.0016999722,0.0014522711,0.032716215,0.02878045
10,4,128,512,stochastic_depth,dropout,24,0.0023822903,0.0012484668,0.022124195,0.014946315
10,4,128,512,stochastic_depth,dropout,25,0.0025616884,0.0016109723,0.03324468,0.017567715
10,4,128,512,stochastic_depth,dropout,26,0.0032239438,0.0014965981,0.038751327,0.019583443
10,4,128,512,stochastic_depth,dropout,27,0.004407597,0.0016757003,0.023168659,0.026235063
10,4,128,512,stochastic_depth,dropout,28,0.0049669025,0.0028101418,0.053650666,0.037670158
10,4,128,512,stochastic_depth,dropout,29,0.0062718987,0.0025370389,0.06408203,0.03194007
10,4,128,512,stochastic_depth,dropout,30,0.0072179795,0.0028573428,0.041379035,0.028472383
10,4,128,512,stochastic_depth,dropout,31,0.009028828,0.0029573014,0.049158037,0.020714602
10,4,128,512,stochastic_depth,dropout,32,0.010883379,0.0033486977,0.024614012,0.020309707
10,4,128,512,stochastic_depth,dropout,33,0.0127054695,0.0037022755,0.039827336,0.022054916
10,4,128,512,stochastic_depth,dropout,34,0.017139077,0.006294569,0.075328864,0.02850251
10,4,128,512,stochastic_depth,dropout,35,0.01976179,0.006543003,0.048537947,0.039722748
10,4,128,512,stochastic_depth,dropout,36,0.022981118,0.00703947,0.030315142,0.0250379
10,4,128,512,stochastic_depth,dropout,37,0.025456732,0.007422821,0.05218754,0.071137704
10,4,128,512,stochastic_depth,dropout,38,0.02813061,0.007482525,0.07878152,0.06366796
