D,L,M,M*L,variant,method,iteration,test_loss_diff,test_loss_diff_std,train_loss_diff,train_loss_diff_std
10,16,16,256,single_source_M,dropout,23,0.003589511,0.00033193344,0.035497177,0.02013755
10,16,16,256,single_source_M,dropout,24,0.0044797063,0.0012976647,0.025245477,0.011622245
10,16,16,256,single_source_M,dropout,25,0.0049205064,0.001440005,0.026268696,0.017601155
10,16,16,256,single_source_M,dropout,26,0.0054603694,0.0022517552,0.027476382,0.016023943
10,16,16,256,single_source_M,dropout,27,0.0067717433,0.003612374,0.027716732,0.016706433
10,16,16,256,single_source_M,dropout,28,0.0075061442,0.0049057673,0.025246441,0.025230395
10,16,16,256,single_source_M,dropout,29,0.008018697,0.0049700146,0.026274145,0.024314366
10,16,16,256,single_source_M,dropout,30,0.0083651785,0.00580297,0.053880133,0.03733421
10,16,16,256,single_source_M,dropout,31,0.008918625,0.006351219,0.031912517,0.04062474
10,16,16,256,single_source_M,dropout,32,0.009626192,0.0064621866,0.07103254,0.03425542
10,16,16,256,single_source_M,dropout,33,0.0073301434,0.0062056244,0.0440041,0.037213333
10,16,16,256,single_source_M,dropout,34,0.0054448545,0.0068433215,0.053857714,0.02506124
10,16,16,256,single_source_M,dropout,35,0.016040433,0.0056502153,0.077848926,0.048022628
10,16,16,256,single_source_M,dropout,36,0.012596607,0.0051746597,0.048419237,0.028962705
10,16,16,256,single_source_M,dropout,37,0.019068629,0.010596568,0.051322717,0.03693525
10,16,16,256,single_source_M,dropout,38,0.017157054,0.013766477,0.06348434,0.028540365
10,16,16,256,single_source_M,dropout,39,0.014707297,0.015078716,0.10455116,0.077847175
10,16,16,256,single_source_M,dropout,40,0.020691115,0.00829163,0.026404291,0.025111765
10,16,16,256,single_source_M,dropout,41,0.022544902,0.011211225,0.033842713,0.029983208
10,16,16,256,single_source_M,dropout,42,0.016610408,0.009572216,0.057786692,0.057680745
10,16,16,256,single_source_M,dropout,43,0.027718121,0.017306367,0.05232627,0.06220808
10,16,16,256,single_source_M,dropout,44,0.019663405,0.012579429,0.10238774,0.10575669
10,16,16,256,single_source_M,dropout,45,0.01798274,0.008804196,0.05191175,0.037544686
10,16,16,256,single_source_M,dropout,46,0.02607888,0.0072601615,0.060428333,0.0739888
10,16,16,256,single_source_M,dropout,47,0.03048939,0.0114033995,0.05731166,0.023159694
10,16,16,256,single_source_M,dropout,48,0.01978333,0.009505354,0.063918605,0.02141224
10,16,16,256,single_source_M,dropout,49,0.012794787,0.0067269634,0.03761984,0.012547677
10,16,32,512,full_unit_dropout,dropout,0,0.00014061928,4.0023147e-05,0.0023808838,0.0011428293
10,16,32,512,full_unit_dropout,dropout,1,0.00017254353,0.00012699117,0.0021740675,0.0017059712
10,16,32,512,full_unit_dropout,dropout,2,0.00022499562,8.843438e-05,0.0024448633,0.0013266153
10,16,32,512,full_unit_dropout,dropout,3,0.0002093792,9.7338096e-05,0.002124977,0.0011492136
10,16,32,512,full_unit_dropout,dropout,4,0.00019563436,0.00010867117,0.001087606,0.000635363
10,16,32,512,full_unit_dropout,dropout,5,0.0001583457,9.201476e-05,0.0022690296,0.0015973711
10,16,32,512,full_unit_dropout,dropout,6,0.00014196635,7.3298674e-05,0.002122879,0.001787524
10,16,32,512,full_unit_dropout,dropout,7,0.00019841194,0.00012429112,0.0028954982,0.0015950092
10,16,32,512,full_unit_dropout,dropout,8,0.00022200347,0.0001615672,0.0020477294,0.0014872812
10,16,32,512,full_unit_dropout,dropout,9,0.00024389029,0.0001233392,0.004287207,0.0040571336
10,16,32,512,full_unit_dropout,dropout,10,0.00029969215,3.0706633e-05,0.0019614578,0.0015398221
10,16,32,512,full_unit_dropout,dropout,11,0.00026427506,6.506017e-05,0.0039104223,0.0027201788
10,16,32,512,full_unit_dropout,dropout,12,0.00018703938,0.00016358953,0.003638363,0.001425779
10,16,32,512,full_unit_dropout,dropout,13,0.0002401948,0.00018481737,0.0028733849,0.001189202
10,16,32,512,full_unit_dropout,dropout,14,0.0001925826,0.00026216928,0.0051446436,0.003204893
10,16,32,512,full_unit_dropout,dropout,15,0.00025742053,0.00034766257,0.005062139,0.0029688056
10,16,32,512,full_unit_dropout,dropout,16,0.0002686143,0.00032257516,0.0033866526,0.0030730155
10,16,32,512,full_unit_dropout,dropout,17,0.0002458215,0.00033051963,0.004971099,0.001884827
10,16,32,512,full_unit_dropout,dropout,18,0.00030530692,0.00034969722,0.0060032844,0.004041101
10,16,32,512,full_unit_dropout,dropout,19,0.0003653884,0.0004301012,0.006099379,0.0029531468
10,16,32,512,full_unit_dropout,dropout,20,0.00047460795,0.00052519905,0.004173958,0.0023424623
10,16,32,512,full_unit_dropout,dropout,21,0.0005921602,0.0006032607,0.006062269,0.0049886135
10,16,32,512,full_unit_dropout,dropout,22,0.0007600665,0.00060563645,0.005023825,0.0037614352
10,16,32,512,full_unit_dropout,dropout,23,0.0007819891,0.0007236202,0.006189072,0.004282803
10,16,32,512,full_unit_dropout,dropout,24,0.0008817554,0.0006156331,0.006453621,0.0045220717
10,16,32,512,full_unit_dropout,dropout,25,0.0010296345,0.0008209246,0.004676628,0.004663044
10,16,32,512,full_unit_dropout,dropout,26,0.0012786627,0.0009479053,0.0076295137,0.0033017993
10,16,32,512,full_unit_dropout,dropout,27,0.0014136791,0.001097515,0.0067371726,0.0046453993
10,16,32,512,full_unit_dropout,dropout,28,0.0014558912,0.0012518216,0.008251274,0.0028128524
10,16,32,512,full_unit_dropout,dropout,29,0.0017347097,0.0016885585,0.008440757,0.008592821
10,16,32,512,full_unit_dropout,dropout,30,0.0020160913,0.0019280902,0.007857787,0.004269583
10,16,32,512,full_unit_dropout,dropout,31,0.0024468899,0.0026127791,0.011601627,0.013089401
10,16,32,512,full_unit_dropout,dropout,32,0.0028554439,0.0031446496,0.016203022,0.014845834
10,16,32,512,full_unit_dropout,dropout,33,0.0033459545,0.0035094807,0.0054644467,0.004711435
10,16,32,512,full_unit_dropout,dropout,34,0.0039439797,0.0036203042,0.01646396,0.0074587422
10,16,32,512,full_unit_dropout,dropout,35,0.0044767736,0.0041051675,0.0067896126,0.005269406
10,16,32,512,full_unit_dropout,dropout,36,0.004513794,0.0047613853,0.013498336,0.005856818
10,16,32,512,full_unit_dropout,dropout,37,0.0049136044,0.0049846354,0.027633106,0.010834929
10,16,32,512,full_unit_dropout,dropout,38,0.0049809096,0.0053960574,0.024964815,0.021288767
10,16,32,512,full_unit_dropout,dropout,39,0.005848783,0.00498158,0.017458105,0.012781254
10,16,32,512,full_unit_dropout,dropout,40,0.0069629787,0.005140465,0.025950462,0.013225803
10,16,32,512,full_unit_dropout,dropout,41,0.0064101936,0.0047339997,0.02363801,0.006718902
10,16,32,512,full_unit_dropout,dropout,42,0.0073003946,0.00393106,0.01355319,0.010161068
10,16,32,512,full_unit_dropout,dropout,43,0.0056207897,0.003516434,0.020110661,0.011651862
10,16,32,512,full_unit_dropout,dropout,44,0.0044972003,0.0023541732,0.02519406,0.023978613
10,16,32,512,full_unit_dropout,dropout,45,0.0039873184,0.0018482156,0.01233356,0.01050501
10,16,32,512,full_unit_dropout,dropout,46,0.0032283247,0.0033743563,0.017279863,0.0078098876
10,16,32,512,full_unit_dropout,dropout,47,0.00880453,0.0109037515,0.015354496,0.009172583
10,16,32,512,full_unit_dropout,dropout,48,0.009456605,0.008883241,0.01425873,0.0070375577
10,16,32,512,full_unit_dropout,dropout,49,0.0029038726,0.0029314735,0.013860738,0.010666599
10,16,32,512,stochastic_depth,dropout,0,8.012056e-05,3.846325e-05,0.0028318167,0.00199109
10,16,32,512,stochastic_depth,dropout,1,0.00010895729,6.63449e-05,0.0026163817,0.0016794926
10,16,32,512,stochastic_depth,dropout,2,7.11441e-05,6.4430526e-05,0.0023015141,0.0023930692
10,16,32,512,stochastic_depth,dropout,3,0.00018318891,4.092451e-05,0.003175342,0.0019008527
10,16,32,512,stochastic_depth,dropout,4,0.00023145675,9.372632e-05,0.006905377,0.0046974565
10,16,32,512,stochastic_depth,dropout,5,0.00024780034,7.558531e-05,0.0053539155,0.0024023864
10,16,32,512,stochastic_depth,dropout,6,0.00025670527,0.00013141637,0.0035672903,0.0024995531
10,16,32,512,stochastic_depth,dropout,7,0.00017476082,0.000100862366,0.00405339,0.0029070997
10,16,32,512,stochastic_depth,dropout,8,0.00020834207,0.00010291947,0.0069073914,0.0032883268
10,16,32,512,stochastic_depth,dropout,9,0.00034304857,0.00010788792,0.009229505,0.0043700417
10,16,32,512,stochastic_depth,dropout,10,0.00036122798,0.00014854528,0.011810875,0.0037892887
10,16,32,512,stochastic_depth,dropout,11,0.00046828986,0.0001161692,0.009647632,0.0052335947
10,16,32,512,stochastic_depth,dropout,12,0.00038689375,0.00020452455,0.008853972,0.0060739517
10,16,32,512,stochastic_depth,dropout,13,0.00036433936,0.00024177268,0.0073375343,0.00329333
10,16,32,512,stochastic_depth,dropout,14,0.00033165218,0.00027944037,0.0096639395,0.0071416665
10,16,32,512,stochastic_depth,dropout,15,0.00031162502,0.0003186808,0.005813646,0.0038085438
10,16,32,512,stochastic_depth,dropout,16,0.0004024148,0.00037491476,0.011384785,0.0109584
10,16,32,512,stochastic_depth,dropout,17,0.0004614115,0.00034024313,0.007980442,0.0064438824
10,16,32,512,stochastic_depth,dropout,18,0.00050969125,0.00035910986,0.011976349,0.0062843943
10,16,32,512,stochastic_depth,dropout,19,0.0005012393,0.00030835829,0.011143875,0.007325001
10,16,32,512,stochastic_depth,dropout,20,0.0005123019,0.00034510865,0.018068755,0.0060807415
10,16,32,512,stochastic_depth,dropout,21,0.0006751895,0.00032052724,0.01038909,0.005690115
10,16,32,512,stochastic_depth,dropout,22,0.00079218147,0.00048807813,0.018056761,0.0139125
10,16,32,512,stochastic_depth,dropout,23,0.0010223627,0.00065999565,0.012741888,0.008001843
10,16,32,512,stochastic_depth,dropout,24,0.0012645007,0.0006548867,0.016452407,0.014993507
10,16,32,512,stochastic_depth,dropout,25,0.0015809655,0.00074075954,0.018954754,0.012949726
10,16,32,512,stochastic_depth,dropout,26,0.0018617033,0.00091628096,0.027975524,0.016470348
10,16,32,512,stochastic_depth,dropout,27,0.0019198179,0.0012810795,0.024966132,0.018941678
10,16,32,512,stochastic_depth,dropout,28,0.0023144006,0.0014509481,0.011446988,0.009833143
10,16,32,512,stochastic_depth,dropout,29,0.002578199,0.0017229035,0.025162578,0.015901573
10,16,32,512,stochastic_depth,dropout,30,0.0032015562,0.0022348682,0.018530976,0.015197711
10,16,32,512,stochastic_depth,dropout,31,0.0036117912,0.002939613,0.027208865,0.014626448
10,16,32,512,stochastic_depth,dropout,32,0.0046951533,0.0034484286,0.034300815,0.018117685
10,16,32,512,stochastic_depth,dropout,33,0.006190014,0.0045240377,0.031606436,0.014726762
10,16,32,512,stochastic_depth,dropout,34,0.00906446,0.005869948,0.040029414,0.038039673
10,16,32,512,stochastic_depth,dropout,35,0.011706,0.0057824776,0.039836325,0.02359085
10,16,32,512,stochastic_depth,dropout,36,0.014427697,0.0058874707,0.057834487,0.024700973
10,16,32,512,stochastic_depth,dropout,37,0.016803116,0.0060519334,0.026559895,0.019437259
10,16,32,512,stochastic_depth,dropout,38,0.019473756,0.005688307,0.06774365,0.029798223
10,16,32,512,stochastic_depth,dropout,39,0.023785824,0.0047171693,0.062312774,0.021095
10,16,32,512,stochastic_depth,dropout,40,0.023547495,0.0049472763,0.05768941,0.043249976
10,16,32,512,stochastic_depth,dropout,41,0.024962794,0.0071582235,0.038894445,0.03450785
10,16,32,512,stochastic_depth,dropout,42,0.032269724,0.009115787,0.039255805,0.025573466
10,16,32,512,stochastic_depth,dropout,43,0.028227473,0.0089877285,0.067811236,0.061543465
10,16,32,512,stochastic_depth,dropout,44,0.027822357,0.008449539,0.13132267,0.08892973
10,16,32,512,stochastic_depth,dropout,45,0.022405362,0.007871702,0.054289304,0.03391022
10,16,32,512,stochastic_depth,dropout,46,0.028764736,0.018803239,0.100836895,0.07412147
10,16,32,512,stochastic_depth,dropout,47,0.030548442,0.011406904,0.01857403,0.014505766
10,16,32,512,stochastic_depth,dropout,48,0.027757335,0.019361211,0.093631566,0.05840896
10,16,32,512,stochastic_depth,dropout,49,0.018183881,0.018268446,0.06444305,0.05939959
10,16,32,512,single_source_M,dropout,0,0.00010381937,3.8879858e-05,0.004189551,0.0020257207
10,16,32,512,single_source_M,dropout,1,0.000113558766,0.00010826668,0.0035746456,0.0018946853
10,16,32,512,single_source_M,dropout,2,0.0001247406,0.000169183,0.002605617,0.0021633317
10,16,32,512,single_source_M,dropout,3,0.00020679235,0.00012688886,0.0026529073,0.001516664
10,16,32,512,single_source_M,dropout,4,0.00024433137,0.000200253,0.0035339952,0.0025931264
10,16,32,512,single_source_M,dropout,5,0.0003448367,0.00026628774,0.0035033345,0.0022503787
10,16,32,512,single_source_M,dropout,6,0.00041285754,0.00026117274,0.002686,0.0015371301
10,16,32,512,single_source_M,dropout,7,0.00050348043,0.00040259789,0.004387617,0.0037262863
10,16,32,512,single_source_M,dropout,8,0.00056613685,0.00037382508,0.0027789115,0.0020176198
10,16,32,512,single_source_M,dropout,9,0.0006330252,0.00044341056,0.0035028695,0.0033121726
10,16,32,512,single_source_M,dropout,10,0.0005657792,0.00037831487,0.0051976917,0.0034564333
10,16,32,512,single_source_M,dropout,11,0.0003993392,0.00046715906,0.01026243,0.004442053
10,16,32,512,single_source_M,dropout,12,0.00048763753,0.00057993294,0.009022856,0.0039947387
10,16,32,512,single_source_M,dropout,13,0.0005059481,0.00058956805,0.0058684945,0.005240325
10,16,32,512,single_source_M,dropout,14,0.0005565882,0.0006831037,0.0049636723,0.0022046436
10,16,32,512,single_source_M,dropout,15,0.000496304,0.00063363713,0.0060493588,0.006111448
10,16,32,512,single_source_M,dropout,16,0.0005110145,0.0006676904,0.00853082,0.0025985527
10,16,32,512,single_source_M,dropout,17,0.00058867934,0.0006225199,0.0064682364,0.002952378
10,16,32,512,single_source_M,dropout,18,0.0007191181,0.00057806395,0.011878145,0.008716999
10,16,32,512,single_source_M,dropout,19,0.00067408086,0.00053138175,0.01454823,0.005328213
10,16,32,512,single_source_M,dropout,20,0.0005333185,0.000540578,0.008124304,0.00553275
10,16,32,512,single_source_M,dropout,21,0.00055184367,0.0004472416,0.011583412,0.0061140656
10,16,32,512,single_source_M,dropout,22,0.0006791592,0.0004405966,0.0064522745,0.0057302997
10,16,32,512,single_source_M,dropout,23,0.00067716837,0.0004844626,0.00856055,0.00769553
10,16,32,512,single_source_M,dropout,24,0.00057271717,0.00033663778,0.016910458,0.009222453
10,16,32,512,single_source_M,dropout,25,0.0007052541,0.00042818443,0.01370821,0.016346663
10,16,32,512,single_source_M,dropout,26,0.0007581711,0.0004783891,0.011828184,0.007819804
10,16,32,512,single_source_M,dropout,27,0.0009526968,0.0004367324,0.021088338,0.012136939
10,16,32,512,single_source_M,dropout,28,0.0012775421,0.00059929077,0.02266879,0.012703823
10,16,32,512,single_source_M,dropout,29,0.0016710162,0.0008974532,0.0058965804,0.0053685377
10,16,32,512,single_source_M,dropout,30,0.0020467876,0.0014177287,0.015470659,0.008098967
10,16,32,512,single_source_M,dropout,31,0.0026332021,0.0017690171,0.015033317,0.015946563
10,16,32,512,single_source_M,dropout,32,0.002897346,0.001706685,0.014269722,0.007002436
10,16,32,512,single_source_M,dropout,33,0.0033632754,0.0022673516,0.034852337,0.01603978
10,16,32,512,single_source_M,dropout,34,0.0038511395,0.0032099814,0.021368634,0.015485176
10,16,32,512,single_source_M,dropout,35,0.005764365,0.0030767587,0.065587744,0.039464287
10,16,32,512,single_source_M,dropout,36,0.0058371723,0.0030975677,0.033670194,0.00953501
10,16,32,512,single_source_M,dropout,37,0.0068373084,0.0026037318,0.044551037,0.036219932
10,16,32,512,single_source_M,dropout,38,0.005595678,0.0020655673,0.067928,0.03323672
10,16,32,512,single_source_M,dropout,39,0.0065998496,0.0026482847,0.05406465,0.032621887
10,16,32,512,single_source_M,dropout,40,0.0060585677,0.0025377385,0.009440196,0.0064762267
10,16,32,512,single_source_M,dropout,41,0.011707378,0.007060313,0.030950855,0.020079263
10,16,32,512,single_source_M,dropout,42,0.009031832,0.0047013364,0.042331666,0.048490245
10,16,32,512,single_source_M,dropout,43,0.009861213,0.0021923447,0.04599418,0.026327878
10,16,32,512,single_source_M,dropout,44,0.008561164,0.0018648014,0.07855602,0.074759655
10,16,32,512,single_source_M,dropout,45,0.007648659,0.0019752984,0.014882696,0.012210996
10,16,32,512,single_source_M,dropout,46,0.015156722,0.012025867,0.047024675,0.06447765
10,16,32,512,single_source_M,dropout,47,0.015237486,0.009203686,0.029928666,0.022511413
10,16,32,512,single_source_M,dropout,48,0.01642409,0.0063297004,0.041297447,0.02836276
10,16,32,512,single_source_M,dropout,49,0.008568299,0.0039721127,0.01993323,0.016409902
10,16,64,1024,full_unit_dropout,dropout,0,8.684397e-05,6.5967484e-05,0.0014482618,0.0008829348
10,16,64,1024,full_unit_dropout,dropout,1,0.00014561415,8.2919956e-05,0.001798284,0.0008631891
10,16,64,1024,full_unit_dropout,dropout,2,0.0001160264,0.00010757968,0.0028419495,0.0015005564
10,16,64,1024,full_unit_dropout,dropout,3,0.00011227131,0.00012644974,0.0027831555,0.0018335483
10,16,64,1024,full_unit_dropout,dropout,4,0.00010998249,9.919118e-05,0.0024199605,0.002262173
10,16,64,1024,full_unit_dropout,dropout,5,0.00011885166,0.00011647026,0.001587224,0.0018136402
10,16,64,1024,full_unit_dropout,dropout,6,0.00014958382,0.00011567397,0.0017393709,0.0010567271
10,16,64,1024,full_unit_dropout,dropout,7,0.0001876235,0.00012261751,0.0019401312,0.0016892279
10,16,64,1024,full_unit_dropout,dropout,8,0.00013706685,7.878979e-05,0.0011982679,0.0008704887
10,16,64,1024,full_unit_dropout,dropout,9,0.00013052225,8.817044e-05,0.0025698065,0.001500706
10,16,64,1024,full_unit_dropout,dropout,10,0.00013594628,9.23447e-05,0.0014355301,0.00076477596
10,16,64,1024,full_unit_dropout,dropout,11,0.00017083883,0.00014215807,0.003159213,0.0020543444
10,16,64,1024,full_unit_dropout,dropout,12,0.00015912057,0.00015606482,0.00045282842,0.00053953845
10,16,64,1024,full_unit_dropout,dropout,13,0.00023362637,0.0001400482,0.0020524145,0.00055468606
10,16,64,1024,full_unit_dropout,dropout,14,0.00023690463,0.0001901015,0.002036667,0.0012218715
10,16,64,1024,full_unit_dropout,dropout,15,0.00019061565,0.00016751968,0.0025338412,0.0008065639
10,16,64,1024,full_unit_dropout,dropout,16,0.00019735098,0.00016169641,0.00210104,0.0013179876
10,16,64,1024,full_unit_dropout,dropout,17,0.00020809173,0.0002080721,0.001843214,0.0018044658
10,16,64,1024,full_unit_dropout,dropout,18,0.0002880454,0.00021215212,0.002674067,0.0013081136
10,16,64,1024,full_unit_dropout,dropout,19,0.00030003785,0.00023348017,0.0027036308,0.002326367
10,16,64,1024,full_unit_dropout,dropout,20,0.00029195548,0.00026287846,0.0017676711,0.0014349277
10,16,64,1024,full_unit_dropout,dropout,21,0.000323236,0.0002605485,0.002399683,0.0024111413
10,16,64,1024,full_unit_dropout,dropout,22,0.00030690432,0.0003131171,0.0040783286,0.003783761
10,16,64,1024,full_unit_dropout,dropout,23,0.0002947092,0.00030107488,0.0043231845,0.004327673
10,16,64,1024,full_unit_dropout,dropout,24,0.0003358245,0.00037536345,0.003791213,0.00416158
10,16,64,1024,full_unit_dropout,dropout,25,0.00038872956,0.00034783757,0.0016230345,0.00078831904
10,16,64,1024,full_unit_dropout,dropout,26,0.00045146942,0.00043672536,0.00562979,0.0029750275
10,16,64,1024,full_unit_dropout,dropout,27,0.00068132876,0.0004785659,0.003713131,0.0027582808
10,16,64,1024,full_unit_dropout,dropout,28,0.00068302156,0.0006105963,0.004975629,0.0016477208
10,16,64,1024,full_unit_dropout,dropout,29,0.00092359784,0.0006704443,0.0056258203,0.004516885
10,16,64,1024,full_unit_dropout,dropout,30,0.0011035561,0.0007361278,0.00355891,0.0051795403
10,16,64,1024,full_unit_dropout,dropout,31,0.0013437152,0.0008778177,0.0050393343,0.0037628936
10,16,64,1024,full_unit_dropout,dropout,32,0.0015428544,0.0009794636,0.0021519542,0.0010617168
10,16,64,1024,full_unit_dropout,dropout,33,0.0019268512,0.0013940808,0.00872916,0.0065500247
10,16,64,1024,full_unit_dropout,dropout,34,0.0025128603,0.0014751842,0.009988045,0.0044604153
10,16,64,1024,full_unit_dropout,dropout,35,0.0026760816,0.0017674636,0.0051657436,0.0034684653
10,16,64,1024,full_unit_dropout,dropout,36,0.0028608083,0.0020287249,0.015582222,0.01083086
10,16,64,1024,full_unit_dropout,dropout,37,0.0031968474,0.0018180473,0.012446577,0.0072292825
10,16,64,1024,full_unit_dropout,dropout,38,0.0031324984,0.0019109993,0.018002516,0.008285765
10,16,64,1024,full_unit_dropout,dropout,39,0.0033884286,0.0021330826,0.010569441,0.007111758
10,16,64,1024,full_unit_dropout,dropout,40,0.0031683743,0.002313429,0.006314737,0.004315373
10,16,64,1024,full_unit_dropout,dropout,41,0.0039930223,0.0023989417,0.01398384,0.008384914
10,16,64,1024,full_unit_dropout,dropout,42,0.0039839027,0.0023524798,0.0054684104,0.0029354964
10,16,64,1024,full_unit_dropout,dropout,43,0.0044966103,0.0021501235,0.015123201,0.009718443
10,16,64,1024,full_unit_dropout,dropout,44,0.0024251938,0.0015838684,0.015285635,0.017587954
10,16,64,1024,full_unit_dropout,dropout,45,0.0019750714,0.0022410036,0.010253459,0.0050923447
10,16,64,1024,full_unit_dropout,dropout,46,0.0019926727,0.001237943,0.017054241,0.010975674
10,16,64,1024,full_unit_dropout,dropout,47,0.002583587,0.0021546232,0.008152557,0.0067424667
10,16,64,1024,full_unit_dropout,dropout,48,0.0036292137,0.0014887856,0.006205219,0.005532056
10,16,64,1024,full_unit_dropout,dropout,49,0.0013936877,0.0013344295,0.00985204,0.0039088367
10,16,64,1024,stochastic_depth,dropout,0,4.913807e-05,2.8310853e-05,0.0017258882,0.0010221752
10,16,64,1024,stochastic_depth,dropout,1,9.7727774e-05,4.5817553e-05,0.0018350005,0.0009775732
10,16,64,1024,stochastic_depth,dropout,2,0.00011421442,8.2733386e-05,0.0014667988,0.0008730598
10,16,64,1024,stochastic_depth,dropout,3,0.00014517308,0.00011115926,0.0021415711,0.0013935509
10,16,64,1024,stochastic_depth,dropout,4,0.00024123192,0.00012668043,0.0029695393,0.0016245614
10,16,64,1024,stochastic_depth,dropout,5,0.00027604104,0.00016503167,0.0043681622,0.0036123497
10,16,64,1024,stochastic_depth,dropout,6,0.0003384471,0.0002064159,0.0036890865,0.0016227437
10,16,64,1024,stochastic_depth,dropout,7,0.00033322573,0.00014217607,0.004433346,0.0033166558
10,16,64,1024,stochastic_depth,dropout,8,0.0003526449,0.00019990298,0.00401516,0.0028270083
10,16,64,1024,stochastic_depth,dropout,9,0.00030927657,0.0002458055,0.010088098,0.003306823
10,16,64,1024,stochastic_depth,dropout,10,0.00028727055,0.00014866151,0.00803796,0.0030141505
10,16,64,1024,stochastic_depth,dropout,11,0.00028040409,0.00022611352,0.009732664,0.0052409037
10,16,64,1024,stochastic_depth,dropout,12,0.0003717065,0.0003698238,0.006641018,0.0016020277
10,16,64,1024,stochastic_depth,dropout,13,0.0003737092,0.0003296392,0.0043291925,0.0022027784
10,16,64,1024,stochastic_depth,dropout,14,0.00040787458,0.00038085727,0.011633086,0.0050308267
10,16,64,1024,stochastic_depth,dropout,15,0.00040615798,0.00033534027,0.0060159205,0.003380617
10,16,64,1024,stochastic_depth,dropout,16,0.00039207935,0.00038109778,0.011192953,0.010127086
10,16,64,1024,stochastic_depth,dropout,17,0.00043832063,0.00033468794,0.009445357,0.0066715516
10,16,64,1024,stochastic_depth,dropout,18,0.0004488468,0.00031821238,0.010296953,0.006374431
10,16,64,1024,stochastic_depth,dropout,19,0.0005216956,0.0004090414,0.009126544,0.007977821
10,16,64,1024,stochastic_depth,dropout,20,0.0005893111,0.0004358219,0.0118814465,0.0056441477
10,16,64,1024,stochastic_depth,dropout,21,0.00063527824,0.0005413952,0.012462592,0.0024541696
10,16,64,1024,stochastic_depth,dropout,22,0.0008141637,0.00056116155,0.0146506075,0.011809703
10,16,64,1024,stochastic_depth,dropout,23,0.0010225177,0.0006246664,0.010577822,0.0072775166
10,16,64,1024,stochastic_depth,dropout,24,0.0012042045,0.0007797095,0.01646421,0.011295712
10,16,64,1024,stochastic_depth,dropout,25,0.0014129042,0.0010435334,0.0154449465,0.008296418
10,16,64,1024,stochastic_depth,dropout,26,0.0016981006,0.0011133618,0.020617843,0.015755327
10,16,64,1024,stochastic_depth,dropout,27,0.0020415783,0.0010116885,0.02708348,0.017057564
10,16,64,1024,stochastic_depth,dropout,28,0.002242911,0.0011272482,0.015777946,0.0070015066
10,16,64,1024,stochastic_depth,dropout,29,0.0027294992,0.0009325813,0.02250309,0.011039382
10,16,64,1024,stochastic_depth,dropout,30,0.0033548593,0.001349231,0.018313121,0.0076631117
10,16,64,1024,stochastic_depth,dropout,31,0.0038298727,0.0015405386,0.020906722,0.010187547
10,16,64,1024,stochastic_depth,dropout,32,0.0042966246,0.0022393628,0.026133966,0.017115315
10,16,64,1024,stochastic_depth,dropout,33,0.005478418,0.003414488,0.023189485,0.017100973
10,16,64,1024,stochastic_depth,dropout,34,0.0063577653,0.004834703,0.04218601,0.022538474
10,16,64,1024,stochastic_depth,dropout,35,0.008441484,0.0061277067,0.03331394,0.026071433
10,16,64,1024,stochastic_depth,dropout,36,0.01078096,0.0063830605,0.061213113,0.032394186
10,16,64,1024,stochastic_depth,dropout,37,0.012580168,0.006821861,0.021366512,0.02046874
10,16,64,1024,stochastic_depth,dropout,38,0.015229559,0.0066511463,0.039546914,0.03311439
10,16,64,1024,stochastic_depth,dropout,39,0.020049077,0.006686211,0.05767387,0.024090974
10,16,64,1024,stochastic_depth,dropout,40,0.020147186,0.005997244,0.046233337,0.026220104
10,16,64,1024,stochastic_depth,dropout,41,0.021642154,0.0066300603,0.043091327,0.021209382
10,16,64,1024,stochastic_depth,dropout,42,0.027544457,0.012668673,0.040863656,0.021182066
10,16,64,1024,stochastic_depth,dropout,43,0.027518207,0.010664946,0.07513833,0.06784565
10,16,64,1024,stochastic_depth,dropout,44,0.02769522,0.010662468,0.1110245,0.09032907
10,16,64,1024,stochastic_depth,dropout,45,0.022140628,0.010391997,0.06113159,0.046495184
10,16,64,1024,stochastic_depth,dropout,46,0.03269105,0.02427605,0.10525533,0.083803415
10,16,64,1024,stochastic_depth,dropout,47,0.033432256,0.016598895,0.02384923,0.018876132
10,16,64,1024,stochastic_depth,dropout,48,0.027152538,0.019369666,0.093332365,0.05891048
10,16,64,1024,stochastic_depth,dropout,49,0.019611865,0.016185725,0.056295104,0.06004576
10,16,64,1024,single_source_M,dropout,0,6.1738494e-05,6.198441e-05,0.0010438561,0.00043144138
10,16,64,1024,single_source_M,dropout,1,5.5408476e-05,3.8818936e-05,0.0021664381,0.0016571886
10,16,64,1024,single_source_M,dropout,2,4.603863e-05,5.3865762e-05,0.001533699,0.00053042563
10,16,64,1024,single_source_M,dropout,3,6.672144e-05,2.1651918e-05,0.0023085712,0.0017509633
10,16,64,1024,single_source_M,dropout,4,3.6013127e-05,1.9280067e-05,0.0015159964,0.0005769942
10,16,64,1024,single_source_M,dropout,5,8.586645e-05,4.2482694e-05,0.0019020438,0.00075370853
10,16,64,1024,single_source_M,dropout,6,3.515482e-05,3.2241944e-05,0.0019460082,0.0011602375
10,16,64,1024,single_source_M,dropout,7,5.042553e-05,3.382892e-05,0.0027454137,0.0031351633
10,16,64,1024,single_source_M,dropout,8,7.4863434e-05,6.809291e-05,0.0022558093,0.0023637144
