D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,64,16,1024,single_source_M,dropout,0.22423047721385955,0.0559297184204774,0.1919776529073715,0.04637371210626111,0.22586019486188888,0.11343354408035212
10,64,32,2048,full_unit_dropout,dropout,0.08762558102607727,0.010081752637856468,0.07870232909917832,0.007557041574076228,0.05272393450140953,0.02065150839787118
10,64,32,2048,stochastic_depth,dropout,0.14937430769205093,0.02435562331746754,0.12437196224927902,0.018306120564082373,0.07920248284935952,0.039453535133533106
10,64,32,2048,single_source_M,dropout,0.15011195093393326,0.025345527380851173,0.13020976334810258,0.019357894828180622,0.08100878670811654,0.026811311878048354
10,64,64,4096,full_unit_dropout,dropout,0.04219795241951942,0.004358772579482067,0.03608540371060372,0.003195997068342999,0.02718494050204754,0.010582576323075287
10,64,64,4096,stochastic_depth,dropout,0.12745402604341508,0.044011332046317936,0.1013762354850769,0.03188474693198501,0.07453310489654541,0.03413885723847588
10,64,64,4096,single_source_M,dropout,0.11746829301118851,0.013064173333312388,0.09846007078886032,0.015421567292399302,0.0992775909602642,0.06569234928262593
10,64,128,8192,full_unit_dropout,dropout,0.03692174330353737,0.005997978321400961,0.030277937278151514,0.005561376961452666,0.018682781606912613,0.0072692605162540235
10,64,128,8192,stochastic_depth,dropout,0.13792382180690765,0.02395135222257125,0.1100896030664444,0.019948567521325025,0.09409673810005188,0.030598370392549826
10,64,128,8192,single_source_M,dropout,0.08617431372404098,0.021170399355930458,0.07641639560461044,0.024811275197894677,0.0583204697817564,0.03689169804581878
10,64,256,16384,full_unit_dropout,dropout,0.019923387095332146,0.0020425670261347124,0.016748979687690735,0.0013656072924232404,0.012742798775434494,0.0052705654978963574
10,64,256,16384,stochastic_depth,dropout,0.1255705788731575,0.024794753137891076,0.10053381174802781,0.01828292158562303,0.101653703302145,0.04322797809110054
10,64,256,16384,single_source_M,dropout,0.0499188095331192,0.008273206732432514,0.04288439974188805,0.009054795617386152,0.031537479534745214,0.01108992877608751
10,64,512,32768,full_unit_dropout,dropout,0.015005994774401187,0.0013355942747517826,0.01276426948606968,0.001380937215990159,0.009571476839482784,0.0034524722450588077
10,64,512,32768,stochastic_depth,dropout,0.11259351819753646,0.021653290173737315,0.09298401027917862,0.017402320112098937,0.06973071098327636,0.04359196300961013
10,64,512,32768,single_source_M,dropout,0.038694195449352264,0.006475252403661871,0.037431494891643526,0.006291771361919847,0.030659586191177368,0.010366114377542125
