D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
50,16,8,128,single_source_M,dropout,0.24168251156806947,0.013262646662334576,0.25838418006896974,0.011648220623136231,0.2793197602033615,0.030325922246190254
50,16,16,256,full_unit_dropout,dropout,0.14186491072177887,0.00225642578891682,0.13615166246891022,0.004473083203149831,0.13882685601711273,0.00543578243407683
50,16,16,256,stochastic_depth,dropout,0.1454469829797745,0.004929502533419191,0.14394840896129607,0.0030284327079969286,0.16247476637363434,0.013406428674574712
50,16,16,256,single_source_M,dropout,0.1504978656768799,0.0030494653043668545,0.150074565410614,0.004314284502205163,0.14581988155841827,0.014271676205519168
50,16,32,512,full_unit_dropout,dropout,0.08761443346738815,0.0021613477063414047,0.0771164357662201,0.002453336353679894,0.06640172004699707,0.013140089495569671
50,16,32,512,stochastic_depth,dropout,0.09165608882904053,0.003934585797029703,0.08183922171592713,0.004194916704721152,0.08143054991960526,0.013750245489163676
50,16,32,512,single_source_M,dropout,0.09414377957582473,0.00166255127010694,0.08469434976577758,0.0021127301428066412,0.07277231067419052,0.007783003677158289
50,16,64,1024,full_unit_dropout,dropout,0.057521744072437285,0.0006550470947274018,0.05102312639355659,0.0010918511970252859,0.039974871277809146,0.002926682622073782
50,16,64,1024,stochastic_depth,dropout,0.06359641775488853,0.002835931840984826,0.05716922208666801,0.002781010430806686,0.05681048706173897,0.004712777991335072
50,16,64,1024,single_source_M,dropout,0.06032411977648735,0.001088732570373244,0.0538460798561573,0.0013383612000404384,0.0447407640516758,0.005543745602294432
50,16,128,2048,full_unit_dropout,dropout,0.03987844735383987,0.0005427701061610017,0.034807512909173964,0.0006197503796725634,0.026430903002619743,0.001965589877317488
50,16,128,2048,stochastic_depth,dropout,0.0472878485918045,0.002969101195810835,0.04224827662110329,0.0030328236619647938,0.04284210056066513,0.007780830545055705
50,16,128,2048,single_source_M,dropout,0.04111567512154579,0.0005563395153583154,0.03634321391582489,0.0005437957034514467,0.028285254538059235,0.002050932387538617
50,16,256,4096,full_unit_dropout,dropout,0.027250592410564423,0.00012436243248776445,0.02395417056977749,0.00022449969085737995,0.01750636622309685,0.0013154914568516884
50,16,256,4096,stochastic_depth,dropout,0.03609864935278893,0.0030328151502148344,0.032407716289162634,0.0031861780862680474,0.034649727120995524,0.007112917442101786
50,16,256,4096,single_source_M,dropout,0.02772461175918579,0.00047958123889405035,0.0244157612323761,0.0005188276721950695,0.01805887222290039,0.0009475923439634858
50,16,512,8192,full_unit_dropout,dropout,0.018931399658322336,0.0001141881271377528,0.016628603264689446,0.0001728988034992529,0.011687607131898403,0.0008926676628796986
50,16,512,8192,stochastic_depth,dropout,0.030478201806545258,0.002989589179361068,0.027571439370512964,0.0029441049333165346,0.03087780736386776,0.005182994483792647
50,16,512,8192,single_source_M,dropout,0.019014861062169076,6.673605291552822e-05,0.016680562123656272,3.912997865867105e-05,0.011599083803594113,0.0005900987309546638
50,32,8,256,full_unit_dropout,dropout,0.21615972518920898,0.012524852466589366,0.23027738630771638,0.023600974695985523,0.27497982084751127,0.046047425872078544
50,32,8,256,stochastic_depth,dropout,0.21742433607578276,0.012676348300353938,0.23655197620391846,0.02381009186370783,0.2799958765506744,0.05359073932823187
50,32,8,256,single_source_M,dropout,0.2256927967071533,0.006519511318207032,0.2433670163154602,0.013179904343827395,0.27596549689769745,0.030601089350323137
50,32,16,512,full_unit_dropout,dropout,0.12303458154201508,0.0033460183712656602,0.11768141090869903,0.003091607644403005,0.11711166799068451,0.008032920031567638
50,32,16,512,stochastic_depth,dropout,0.12601227015256883,0.004130156220792399,0.12303402423858642,0.004592081377219004,0.14001351594924927,0.01575670379671654
50,32,16,512,single_source_M,dropout,0.13062939941883087,0.003125734263832459,0.1282154232263565,0.004511564429868426,0.1248231440782547,0.017812170766228735
50,32,32,1024,full_unit_dropout,dropout,0.07205238193273544,0.0026997799471183245,0.06409730017185211,0.0029993997778638938,0.055878644436597825,0.014410046913946139
50,32,32,1024,stochastic_depth,dropout,0.07450614720582963,0.0018112083079423241,0.06624720841646195,0.002332232454161265,0.05895655900239945,0.011892721372300618
50,32,32,1024,single_source_M,dropout,0.07633021026849747,0.0017889090276363223,0.06848315745592118,0.002375606946289726,0.05545682683587074,0.012427450352466698
50,32,64,2048,full_unit_dropout,dropout,0.0434161476790905,0.0006860455034532829,0.038557881861925124,0.0008985791574121591,0.030322283506393433,0.004645426150334911
50,32,64,2048,stochastic_depth,dropout,0.04686524048447609,0.0008710089229227973,0.04183716475963593,0.001135816080219278,0.03649525828659535,0.0039518444941685415
